id,EVmutation_spearman,Site_independent_spearman
P17480_PF00505_408_bit_0.7,0.5273580850856279,0.47700387139135897
P17480_PF00505_408_bit_0.8,0.4993042462925395,0.4818881101779678
P17480_PF00505_408_bit_0.9,0.429424286898847,0.43597420366745093
P17480_PF00505_408_bit_1.0,0.3594382672515431,0.3174732765086047
P19793_PF00105_132_bit_0.7,0.38938292501267624,0.4643402443230484
P19873_PF00280_1_bit_0.7,0.40915557498565247,0.3910389141284786
P19878_PF00018_241_bit_0.7,0.4747184783881689,0.34704410986361106
P19878_PF00018_241_bit_0.9,0.5455602584900685,0.4215555465558477
P19878_PF00018_241_bit_1.1,0.42975071555807737,0.3605257555073813
P19878_PF00018_456_bit_0.7,0.2428291846011362,0.18149512232285409
P19878_PF00018_456_bit_0.9,0.24714353536223968,0.1910815140942089
P19878_PF00018_456_bit_1.1,0.27041723440622367,0.21893846962279315
P19878_PF00564_353_bit_0.7,0.45636229954387786,0.43506123386142437
P20264_PF00046_408_bit_0.7,0.3888615574160436,0.5131995193171761
P20264_PF00046_408_bit_0.8,0.3788615428103157,0.4759828691760246
P20264_PF00046_408_bit_0.9,0.3803326983358336,0.43740498534048383
P20264_PF00046_408_bit_1.0,0.3718001764651566,0.41958015202657917
P20264_PF00157_320_bit_0.7,0.41228770767684547,0.4750130088421275
P20265_PF00046_356_bit_0.7,0.40160410638465543,0.5112333392085066
P20265_PF00046_356_bit_0.8,0.3964366940034549,0.47998416202768773
P20265_PF00046_356_bit_0.9,0.3652286329709117,0.4290848094823007
P20265_PF00046_356_bit_1.0,0.3718320400773379,0.42193383404940094
P20265_PF00157_262_bit_0.7,0.5221898522721463,0.48688172725083634
P20929_PF14604_6609_bit_0.7,0.45259339230061785,0.3617698098987413
P20929_PF14604_6609_bit_0.9,0.4887586333813608,0.4015752458286614
P20929_PF14604_6609_bit_1.1,0.5415294218742419,0.43560512648094957
P20936_PF00018_281_bit_0.7,0.4471696737442219,0.416772190594599
P22492_PF00538_44_bit_0.7,0.21826167896553564,0.23695613547459773
P22681_PF00627_854_bit_0.7,0.43630177930743314,0.36109208130470066
P22914_PF00030_96_bit_0.7,0.3414273937248245,0.35619809523151497
P23759_PF00046_219_bit_0.7,0.3320147282268852,0.4647429259379701
P23759_PF00046_219_bit_0.8,0.32535964775236453,0.4514854268531363
P23759_PF00046_219_bit_0.9,0.33408829381964655,0.43868379091090304
P23759_PF00046_219_bit_1.0,0.3504487595311591,0.4307157589683571
P25490_PF00096_384_bit_0.9,0.4336658551006274,0.4238291849583294
P25490_PF00096_384_bit_1.2,0.4490452532598925,0.4513626848603217
P25490_PF00096_384_bit_1.5,0.4346503353825748,0.45857005698305103
P25685_PF00226_4_bit_0.7,0.44921875850744825,0.47935205820995097
P25685_PF00226_4_bit_0.9,0.45669685430179024,0.47301356600027883
P25685_PF00226_4_bit_1.1,0.4445299018293652,0.46012865866482644
P25685_PF00226_4_bit_1.2,0.4480682634100062,0.453968362778509
P25685_PF00226_4_bit_1.3,0.43311320521906876,0.4449133438940168
P25685_PF00226_4_bit_1.4,0.41089272129239873,0.4360808648202086
P25685_PF00226_4_bit_1.5,0.40941813040402625,0.407423482517975
P25685_PF00226_4_bit_1.6,0.3660048962122347,0.3828683663353376
P25685_PF00226_4_bit_1.7,0.34521116877063385,0.34738764842341013
P26367_PF00046_213_bit_0.7,0.40480203806164916,0.5142379466936093
P26367_PF00046_213_bit_0.8,0.40174587457495764,0.5050001644224089
P26367_PF00046_213_bit_0.9,0.4378797097744577,0.4907469898143854
P26367_PF00046_213_bit_1.0,0.4404693112724393,0.48242530417829765
P26651_PF00642_105_bit_0.7,0.40979248205681335,0.4183010466826777
P26651_PF00642_105_bit_0.9,0.3877544271682957,0.38582499057847364
P26651_PF00642_105_bit_1.1,0.3776732379275182,0.38182348819868694
P28069_PF00157_130_bit_0.7,0.47460587454639913,0.48337281380309854
P28360_PF00046_174_bit_0.7,0.29519289528159287,0.34461448140201645
P28360_PF00046_174_bit_0.8,0.3134335018208543,0.33910287315341264
P28360_PF00046_174_bit_0.9,0.3328414368205765,0.33276435689122713
P28360_PF00046_174_bit_1.0,0.33836848499927774,0.32388200180712806
P32081_PF00313_1_bit_0.7,0.6359407729886944,0.6041537123230344
P32081_PF00313_1_bit_0.9,0.6536219135951196,0.612638990836182
P32081_PF00313_1_bit_1.1,0.6375876927664523,0.6209952750755422
P32243_PF00046_40_bit_0.7,0.3470739327910452,0.41874427648593465
P32243_PF00046_40_bit_0.8,0.34076228459393876,0.39327648501753987
P32243_PF00046_40_bit_0.9,0.3624743553217542,0.37588439402816026
P32243_PF00046_40_bit_1.0,0.3529512723470561,0.3538584328896294
P35251_PF00533_405_bit_0.7,0.5376509751690506,0.5356245902212483
P35251_PF00533_405_bit_0.9,0.5401803826226991,0.5054655836420096
P35251_PF00533_405_bit_1.1,0.5081172994521302,0.4885798276881672
P35548_PF00046_144_bit_0.7,0.3050645020660196,0.33835944700814785
P35548_PF00046_144_bit_0.8,0.3191682512561015,0.3292156876723271
P35548_PF00046_144_bit_0.9,0.3257639074754051,0.32079399080210225
P35548_PF00046_144_bit_1.0,0.34226146616879455,0.31206031744920293
