id,EVmutation_spearman,Site_independent_spearman
GDIA_HUMAN_Silverstein_2021_b.1.csv,0.4383089241588024,0.4375896694062729
GDIA_HUMAN_Silverstein_2021_b.3.csv,0.44492888201978414,0.44241683418585953
GDIA_HUMAN_Silverstein_2021_b.5.csv,0.4396794771696251,0.45398712199786423
GFP_AEQVI_Sarkisyan_2016_b.3.csv,0.6671186331845129,0.6185278896111662
GFP_AEQVI_Sarkisyan_2016_b.5.csv,0.6793460819301311,0.6412583555487811
GLPA_HUMAN_Elazar_2016_b.3.csv,0.19479368980740241,0.2344959394729645
GLPA_HUMAN_Elazar_2016_b.5.csv,0.17909562808613602,0.24369208214173227
GRB2_HUMAN_Faure_2021_b.3.csv,0.5610749858198136,0.43526068988228994
GRB2_HUMAN_Faure_2021_b.5.csv,0.5718955271252948,0.48220504971807643
HCP_LAMBD_Tsuboyama_2023_2L6Q_b.04.csv,0.29784600374759646,0.268072790151389
HCP_LAMBD_Tsuboyama_2023_2L6Q_b.05.csv,0.28050536376350627,0.27570115695093905
HCP_LAMBD_Tsuboyama_2023_2L6Q_b.1.csv,0.26563432636742984,0.2969385068715884
HCP_LAMBD_Tsuboyama_2023_2L6Q_b.3.csv,0.2807241667253776,0.3592783682371675
HCP_LAMBD_Tsuboyama_2023_2L6Q_b.5.csv,0.3594958247739169,0.46463716739327143
HECD1_HUMAN_Tsuboyama_2023_3DKM_b.03.csv,0.18226386311311785,0.22770375333550957
HECD1_HUMAN_Tsuboyama_2023_3DKM_b.04.csv,0.15004154100868303,0.24538752464160968
HECD1_HUMAN_Tsuboyama_2023_3DKM_b.05.csv,0.19297734887766008,0.2609346376533657
HECD1_HUMAN_Tsuboyama_2023_3DKM_b.1.csv,0.22584337357362472,0.2649237915140001
HECD1_HUMAN_Tsuboyama_2023_3DKM_b.3.csv,0.42324312613659876,0.3067233339125578
HECD1_HUMAN_Tsuboyama_2023_3DKM_b.5.csv,0.34726885218652603,0.2543361958950752
HEM3_HUMAN_Loggerenberg_2023_b.03.csv,0.442078807920917,0.4446891992113486
HEM3_HUMAN_Loggerenberg_2023_b.04.csv,0.4477978821918819,0.4539485789687874
HEM3_HUMAN_Loggerenberg_2023_b.05.csv,0.4468357022805271,0.45402823953732296
HEM3_HUMAN_Loggerenberg_2023_b.1.csv,0.447159031079902,0.45586233907034296
HEM3_HUMAN_Loggerenberg_2023_b.3.csv,0.4485229506930257,0.45652222073243665
HEM3_HUMAN_Loggerenberg_2023_b.5.csv,0.45399335864718005,0.45782611547012414
HIS7_YEAST_Pokusaeva_2019_b.1.csv,0.5489977032826688,0.46521610791795937
HIS7_YEAST_Pokusaeva_2019_b.3.csv,0.5583110450810569,0.4647111930777977
HIS7_YEAST_Pokusaeva_2019_b.5.csv,0.5602515237524174,0.4674442570937804
HMDH_HUMAN_Jiang_2019_b.1.csv,0.38409735217050145,0.47893805678254464
HMDH_HUMAN_Jiang_2019_b.3.csv,0.40347325429636927,0.5022061318574568
HMDH_HUMAN_Jiang_2019_b.5.csv,0.40265376956197446,0.5098255806864211
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2_b.04.csv,0.360040735450509,0.2976090135115998
